Date,Team,Block,Plot,Treatment,Region,Transect,Distance,Hits,Notes,SpeciesCode,Type,Status,LifeForm,Volunteer,SciName,NativeStatus,CommonName,AltSciName,Plant_Family
2020-04-28,"KS, PT",4,8,A,C,3,2.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,3,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,3,3,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,3,3,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,3,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,3,3.5,1,NA,PHAAQU,Plant,Alive,Grass,NA,Phalaris aquatica,Non-Native,harding grass,"Phalaris bulbosa, Phalaris commutata",Poaceae
2020-04-28,"KS, PT",4,8,A,C,3,4,1,NA,S,Ground,NA,NA,NA,stem,NA,stem,NA,NA
2020-04-28,"KS, PT",4,8,A,C,3,4,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,3,4,1,NA,PHAAQU,Plant,Alive,Grass,NA,Phalaris aquatica,Non-Native,harding grass,"Phalaris bulbosa, Phalaris commutata",Poaceae
2020-04-28,"KS, PT",4,8,A,C,3,4,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,3,4,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,8,A,C,3,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,3,4.5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,3,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,"KS, PT",4,8,A,C,3,4.5,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,8,A,C,3,4.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,3,5,1,NA,T,Ground,NA,NA,NA,thatch,NA,thatch,NA,NA
2020-04-28,"KS, PT",4,8,A,C,3,5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,1,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,1,1,NA,PHAAQU,Plant,Alive,Grass,NA,Phalaris aquatica,Non-Native,harding grass,"Phalaris bulbosa, Phalaris commutata",Poaceae
2020-04-28,"KS, PT",4,8,A,C,4,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,1.5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,4,1.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,2,1,NA,T,Ground,NA,NA,NA,thatch,NA,thatch,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,2,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,2.5,1,NA,T,Ground,NA,NA,NA,thatch,NA,thatch,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,2.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,3,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,3.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,3.5,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,8,A,C,4,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,4,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,4.5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,4,4.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,4,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,4,5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,1,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,1,1,NA,PHAAQU,Plant,Alive,Grass,NA,Phalaris aquatica,Non-Native,harding grass,"Phalaris bulbosa, Phalaris commutata",Poaceae
2020-04-28,"KS, PT",4,8,A,C,5,1,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,1,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,8,A,C,5,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,1.5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,1.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,2,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,2,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,2.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,2.5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,2.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,3,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,3,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,3,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,8,A,C,5,3.5,1,NA,T,Ground,NA,NA,NA,thatch,NA,thatch,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,3.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,4,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,4,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,4.5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,4.5,1,NA,PHAAQU,Plant,Alive,Grass,NA,Phalaris aquatica,Non-Native,harding grass,"Phalaris bulbosa, Phalaris commutata",Poaceae
2020-04-28,"KS, PT",4,8,A,C,5,4.5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,4.5,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,8,A,C,5,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,8,A,C,5,5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,8,A,C,5,5,1,NA,PHAAQU,Plant,Alive,Grass,NA,Phalaris aquatica,Non-Native,harding grass,"Phalaris bulbosa, Phalaris commutata",Poaceae
2020-04-28,"KS, PT",4,8,A,C,5,5,1,NA,EROMOS,Plant,Alive,Forb,NA,Erodium moschatum,Non-Native,white stem filaree,.,Geraniaceae
2020-04-28,"KS, PT",4,8,A,C,5,5,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,9,I,X,1,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,2.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,1,5,1,NA,T,Ground,NA,NA,NA,thatch,NA,thatch,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,1.5,1,NA,ERIFAS,Plant,Alive,Shrub,NA,Eriogonum fasciculatum,Native,California Buckwheat,.,Polygonaceae
2020-04-28,"KS, PT",4,9,I,X,2,1.5,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2020-04-28,"KS, PT",4,9,I,X,2,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,2,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2020-04-28,"KS, PT",4,9,I,X,2,2.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,2.5,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2020-04-28,"KS, PT",4,9,I,X,2,2.5,1,NA,BRANIG,Plant,Alive,Forb,NA,Brassica nigra,Non-Native,Black Mustard,.,Brassicaceae
2020-04-28,"KS, PT",4,9,I,X,2,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,2,4.5,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2020-04-28,"KS, PT",4,9,I,X,2,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,2.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,4,1,NA,ERIFAS,Plant,Alive,Shrub,NA,Eriogonum fasciculatum,Native,California Buckwheat,.,Polygonaceae
2020-04-28,"KS, PT",4,9,I,X,3,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,3,4.5,1,NA,ERIFAS,Plant,Alive,Shrub,NA,Eriogonum fasciculatum,Native,California Buckwheat,.,Polygonaceae
2020-04-28,"KS, PT",4,9,I,X,3,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,2.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,3,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,4,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,1.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,2,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,2.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,3,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2020-04-28,"KS, PT",4,9,I,X,5,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,1,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,1.5,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,2,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,2.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,3,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,4.5,1,NA,ARTCAL,Plant,Alive,Shrub,NA,Artemisia californica,Native,California Sage brush,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,1,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,1,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,2.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,3.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,4.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,2,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,1.5,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,2.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,3,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,3.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,3.5,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,4.5,1,NA,S,Ground,NA,NA,NA,stem,NA,stem,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,4.5,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,3,5,1,NA,BROHOR,Plant,Alive,Grass,NA,Bromus hordeaceus,Non-Native,soft chess brome,.,Poaceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,1,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,2,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,2,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,2.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,2.5,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,3,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,3,1,NA,ARTCAL,Plant,Alive,Shrub,NA,Artemisia californica,Native,California Sage brush,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,3.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,3.5,1,NA,ARTCAL,Plant,Alive,Shrub,NA,Artemisia californica,Native,California Sage brush,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,4,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,4,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,4,1,NA,BROMAD,Plant,Alive,Grass,NA,Bromus madritensis,Non-Native,"red brome, foxtail brome",.,Poaceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,4.5,1,NA,B,Ground,NA,NA,NA,bare ground,NA,bare ground,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,4,5,1,NA,ARTCAL,Plant,Alive,Shrub,NA,Artemisia californica,Native,California Sage brush,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,5,1,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,5,1,1,NA,ENCCAL,Plant,Alive,Shrub,NA,Encelia californica,Native,Bush sunflower,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,5,1.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,5,2,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,5,2,1,NA,ARTCAL,Plant,Alive,Shrub,NA,Artemisia californica,Native,California Sage brush,.,Asteraceae
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,5,2.5,1,NA,L,Ground,NA,NA,NA,littter,NA,littter,NA,NA
2021-04-06,"MP, JEC, NI, TL",1,1,E,X,5,2.5,1,NA,BROSPP,Plant,Alive,NA,NA,NA,NA,NA,NA,NA
